     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      6600,       237,         0,   0.045,pymatching,2b6271b42f65de9ea1b014db58eca24948e85a96568542a1140a7c99d5f20592,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":32013021,""p"":0.004,""r"":""3d"",""ro"":""ro""}",
     12600,       441,         0,   0.092,pymatching,2b6271b42f65de9ea1b014db58eca24948e85a96568542a1140a7c99d5f20592,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":32013021,""p"":0.004,""r"":""3d"",""ro"":""ro""}",
     25800,       337,         0,   0.253,pymatching,f4e85fd98ac3f5654646b387a0a46d75404e05ff1668f9e65e0c90e1f53a82fb,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":10231203,""p"":0.003,""r"":""3d"",""ro"":""unro""}",
       100,         4,         0,   0.003,pymatching,6d4805751b966fb75e55e095bb520d61e07a20fc61d13d1628a917523d8cf753,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":10231203,""p"":0.004,""r"":""3d"",""ro"":""unro""}",
       200,         7,         0,   0.006,pymatching,6d4805751b966fb75e55e095bb520d61e07a20fc61d13d1628a917523d8cf753,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":10231203,""p"":0.004,""r"":""3d"",""ro"":""unro""}",
       600,        18,         0,   0.012,pymatching,6d4805751b966fb75e55e095bb520d61e07a20fc61d13d1628a917523d8cf753,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":10231203,""p"":0.004,""r"":""3d"",""ro"":""unro""}",
     25800,      1026,         0,   0.171,pymatching,2b6271b42f65de9ea1b014db58eca24948e85a96568542a1140a7c99d5f20592,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":32013021,""p"":0.004,""r"":""3d"",""ro"":""ro""}",
      1800,        48,         0,   0.031,pymatching,6d4805751b966fb75e55e095bb520d61e07a20fc61d13d1628a917523d8cf753,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":10231203,""p"":0.004,""r"":""3d"",""ro"":""unro""}",
      1800,        61,         0,   0.025,pymatching,6d4805751b966fb75e55e095bb520d61e07a20fc61d13d1628a917523d8cf753,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":10231203,""p"":0.004,""r"":""3d"",""ro"":""unro""}",
     36400,       505,         0,   0.355,pymatching,f4e85fd98ac3f5654646b387a0a46d75404e05ff1668f9e65e0c90e1f53a82fb,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":10231203,""p"":0.003,""r"":""3d"",""ro"":""unro""}",
      5400,       172,         0,   0.075,pymatching,6d4805751b966fb75e55e095bb520d61e07a20fc61d13d1628a917523d8cf753,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":10231203,""p"":0.004,""r"":""3d"",""ro"":""unro""}",
      9000,       298,         0,   0.126,pymatching,6d4805751b966fb75e55e095bb520d61e07a20fc61d13d1628a917523d8cf753,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":10231203,""p"":0.004,""r"":""3d"",""ro"":""unro""}",
      8100,       242,         0,   0.098,pymatching,6d4805751b966fb75e55e095bb520d61e07a20fc61d13d1628a917523d8cf753,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":10231203,""p"":0.004,""r"":""3d"",""ro"":""unro""}",
     48700,      1936,         0,   0.319,pymatching,2b6271b42f65de9ea1b014db58eca24948e85a96568542a1140a7c99d5f20592,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":32013021,""p"":0.004,""r"":""3d"",""ro"":""ro""}",
       100,         8,         0,   0.004,pymatching,72dd941d56ed1772403c4a49f06208fdcd84ae8a4876c9c9ab3d9e854e0eb5db,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":32013021,""p"":0.005,""r"":""3d"",""ro"":""ro""}",
       200,        18,         0,   0.002,pymatching,72dd941d56ed1772403c4a49f06208fdcd84ae8a4876c9c9ab3d9e854e0eb5db,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":32013021,""p"":0.005,""r"":""3d"",""ro"":""ro""}",
       600,        42,         0,   0.005,pymatching,72dd941d56ed1772403c4a49f06208fdcd84ae8a4876c9c9ab3d9e854e0eb5db,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":32013021,""p"":0.005,""r"":""3d"",""ro"":""ro""}",
      1800,       105,         0,   0.017,pymatching,72dd941d56ed1772403c4a49f06208fdcd84ae8a4876c9c9ab3d9e854e0eb5db,"{""b"":""x"",""d"":5,""idl"":""y"",""o"":32013021,""p"":0.005,""r"":""3d"",""ro"":""ro""}",
